Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2922617,-,-,-,24.85,67.02,0,13,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,2,1,17,15,20.1,0,0,0,0,14.4,0,0,1,0,0.263,69.53,144.1,0.16,1015,1.7000000000000002,288,1.7000000000000002
2018,2,1,17,30,20,0,0,0,0,14.4,0,0,1,0,0.263,69.96000000000001,147.48,0.16,1015,1.7000000000000002,292,1.7000000000000002
2018,2,1,17,45,19.900000000000002,0,0,0,0,14.5,0,0,1,0,0.263,71.17,150.84,0.16,1015,1.7000000000000002,297,1.7000000000000002
2018,2,1,18,0,19.8,0,0,0,0,14.5,0,0,1,0,0.263,71.54,154.18,0.16,1014,1.7000000000000002,301,1.7000000000000002
2018,2,1,18,15,19.700000000000003,0,0,0,0,14.5,0,0,1,0,0.263,71.98,157.48,0.16,1014,1.7000000000000002,306,1.7000000000000002
2018,2,1,18,30,19.5,0,0,0,0,14.5,0,0,1,0,0.263,72.88,160.70000000000002,0.16,1014,1.7000000000000002,310,1.7000000000000002
2018,2,1,18,45,19.400000000000002,0,0,0,0,14.700000000000001,0,0,1,0,0.263,74.29,163.83,0.16,1014,1.7000000000000002,314,1.8
2018,2,1,19,0,19.3,0,0,0,0,14.700000000000001,0,0,1,0,0.263,74.75,166.77,0.16,1014,1.7000000000000002,319,1.8
2018,2,1,19,15,19.200000000000003,0,0,0,0,14.700000000000001,0,0,1,0,0.263,75.22,169.36,0.16,1014,1.7000000000000002,322,1.8
2018,2,1,19,30,19,0,0,0,0,14.700000000000001,0,0,1,0,0.263,76.16,171.3,0.16,1014,1.7000000000000002,325,1.8
2018,2,1,19,45,18.900000000000002,0,0,0,0,14.9,0,0,1,0,0.263,77.78,172.09,0.16,1014,1.7000000000000002,328,1.8
2018,2,1,20,0,18.8,0,0,0,0,14.9,0,0,1,0,0.263,78.26,171.4,0.16,1014,1.6,331,1.8
2018,2,1,20,15,18.7,0,0,0,0,14.9,0,0,1,0,0.263,78.75,169.51,0.16,1014,1.6,334,1.8
2018,2,1,20,30,18.6,0,0,0,0,14.9,0,0,1,0,0.264,79.25,166.95000000000002,0.16,1014,1.6,337,1.8
2018,2,1,20,45,18.5,0,0,0,0,15.100000000000001,0,0,1,0,0.264,80.57000000000001,164.03,0.16,1014,1.6,340,1.9000000000000001
2018,2,1,21,0,18.400000000000002,0,0,0,0,15.100000000000001,0,0,1,0,0.264,81.07000000000001,160.91,0.16,1014,1.6,344,1.9000000000000001
2018,2,1,21,15,18.3,0,0,0,0,15.100000000000001,0,0,1,0,0.264,81.5,157.69,0.16,1013,1.6,258,1.9000000000000001
2018,2,1,21,30,18.2,0,0,0,0,15.100000000000001,0,0,1,0,0.264,82.01,154.4,0.16,1013,1.6,173,1.9000000000000001
2018,2,1,21,45,18.1,0,0,0,0,15.100000000000001,0,0,1,0,0.264,82.89,151.06,0.16,1013,1.6,87,1.9000000000000001
2018,2,1,22,0,18,0,0,0,0,15.100000000000001,0,0,1,0,0.264,83.41,147.70000000000002,0.16,1013,1.6,2,1.9000000000000001
2018,2,1,22,15,17.900000000000002,0,0,0,0,15.100000000000001,0,0,1,0,0.264,83.93,144.32,0.16,1013,1.6,5,1.9000000000000001
2018,2,1,22,30,17.8,0,0,0,0,15.100000000000001,0,0,1,0,0.264,84.46000000000001,140.92000000000002,0.16,1013,1.6,9,1.9000000000000001
2018,2,1,22,45,17.7,0,0,0,0,15.100000000000001,0,0,1,0,0.264,84.57000000000001,137.52,0.16,1013,1.6,13,1.9000000000000001
2018,2,1,23,0,17.6,0,0,0,0,15.100000000000001,0,0,1,0,0.265,85.10000000000001,134.12,0.16,1013,1.6,16,1.9000000000000001
2018,2,1,23,15,17.6,0,0,0,0,15.100000000000001,0,0,1,0,0.265,85.10000000000001,130.72,0.16,1013,1.6,16,1.9000000000000001
2018,2,1,23,30,17.6,0,0,0,0,15.100000000000001,0,0,1,0,0.265,85.10000000000001,127.32000000000001,0.16,1013,1.6,16,1.9000000000000001
2018,2,1,23,45,17.6,0,0,0,0,15.100000000000001,0,0,1,0,0.265,85.10000000000001,123.92,0.16,1013,1.6,16,1.9000000000000001
2018,2,2,0,0,17.3,0,0,0,0,14.8,0,0,0,0,0.265,85.27,120.53,0.17,1013,1.6,27,1.8
2018,2,2,0,15,17.2,0,0,0,0,14.8,0,0,0,0,0.265,85.89,117.15,0.17,1014,1.6,29,1.8
2018,2,2,0,30,17.2,0,0,0,0,14.8,0,0,0,0,0.265,85.89,113.77,0.17,1014,1.6,32,1.8
2018,2,2,0,45,17.1,0,0,0,0,14.4,0,0,0,0,0.265,84.01,110.41,0.17,1014,1.6,34,1.8
2018,2,2,1,0,17,0,0,0,0,14.4,0,0,0,0,0.265,84.55,107.07000000000001,0.17,1014,1.6,36,1.8
2018,2,2,1,15,17.1,0,0,0,0,14.4,0,0,0,0,0.265,84.01,103.73,0.17,1014,1.6,39,1.9000000000000001
2018,2,2,1,30,17.2,0,0,0,0,14.4,0,0,0,0,0.265,83.57000000000001,100.42,0.17,1015,1.6,41,1.9000000000000001
2018,2,2,1,45,17.3,0,0,0,0,13.700000000000001,0,0,0,0,0.265,79.29,97.13,0.17,1015,1.6,44,1.9000000000000001
2018,2,2,2,0,17.400000000000002,0,0,0,0,13.700000000000001,0,0,0,0,0.265,78.79,93.86,0.17,1015,1.6,46,2
2018,2,2,2,15,17.900000000000002,0,0,0,0,13.700000000000001,0,0,0,0,0.265,76.35000000000001,90.04,0.17,1015,1.6,48,2.2
2018,2,2,2,30,18.400000000000002,13,11,13,0,13.700000000000001,13,11,0,13,0.265,74,87.15,0.17,1015,1.6,50,2.4000000000000004
2018,2,2,2,45,18.8,39,56,44,0,12.4,39,56,0,44,0.265,66.31,84.07000000000001,0.17,1015,1.6,52,2.6
2018,2,2,3,0,19.3,67,123,86,0,12.4,67,123,0,86,0.265,64.35,80.97,0.17,1016,1.6,54,2.8000000000000003
2018,2,2,3,15,19.900000000000002,93,195,134,0,12.4,93,195,0,134,0.265,62,77.89,0.17,1016,1.5,57,2.7
2018,2,2,3,30,20.400000000000002,115,262,184,0,12.4,115,262,0,184,0.265,60.120000000000005,74.85000000000001,0.17,1016,1.5,60,2.6
2018,2,2,3,45,21,136,315,234,0,10,136,315,0,234,0.265,49.49,71.86,0.17,1016,1.5,63,2.5
2018,2,2,4,0,21.6,153,367,285,0,10,153,367,0,285,0.265,47.71,68.92,0.17,1016,1.5,67,2.4000000000000004
2018,2,2,4,15,22.200000000000003,168,413,336,0,10,168,413,0,336,0.266,46,66.06,0.17,1016,1.5,73,2.3000000000000003
2018,2,2,4,30,22.8,181,454,385,0,10,181,454,0,385,0.266,44.36,63.27,0.17,1016,1.5,80,2.1
2018,2,2,4,45,23.400000000000002,194,483,432,0,7.9,194,483,0,432,0.266,37.06,60.57,0.17,1016,1.5,86,1.9000000000000001
2018,2,2,5,0,24,204,514,477,0,7.9,204,514,0,477,0.266,35.75,57.980000000000004,0.17,1016,1.5,93,1.7000000000000002
2018,2,2,5,15,24.400000000000002,213,540,519,0,7.9,213,540,0,519,0.267,34.87,55.5,0.17,1015,1.5,102,1.5
2018,2,2,5,30,24.700000000000003,218,563,556,0,7.9,218,563,0,556,0.267,34.25,53.15,0.17,1015,1.5,111,1.3
2018,2,2,5,45,25,254,510,575,0,7.5,254,510,0,575,0.267,32.81,50.97,0.17,1015,1.5,120,1.1
2018,2,2,6,0,25.3,262,529,609,0,7.5,262,529,0,609,0.267,32.230000000000004,48.95,0.17,1015,1.4000000000000001,129,0.9
2018,2,2,6,15,25.6,268,544,637,0,7.5,268,544,0,637,0.268,31.67,47.13,0.17,1015,1.4000000000000001,149,0.8
2018,2,2,6,30,25.8,273,556,662,0,7.5,273,556,0,662,0.268,31.26,45.53,0.17,1014,1.4000000000000001,170,0.8
2018,2,2,6,45,26.1,273,573,684,0,6.800000000000001,273,573,0,684,0.268,29.150000000000002,44.18,0.17,1014,1.4000000000000001,191,0.7000000000000001
2018,2,2,7,0,26.3,276,580,700,0,6.800000000000001,276,580,0,700,0.268,28.810000000000002,43.1,0.17,1014,1.4000000000000001,212,0.7000000000000001
2018,2,2,7,15,26.400000000000002,278,586,711,0,6.7,278,586,0,711,0.269,28.62,42.300000000000004,0.17,1013,1.4000000000000001,221,0.9
2018,2,2,7,30,26.6,279,589,718,0,6.7,279,589,0,718,0.269,28.28,41.81,0.17,1013,1.4000000000000001,230,1
2018,2,2,7,45,26.8,274,602,724,6,6.800000000000001,274,602,5,724,0.269,28.11,41.63,0.17,1013,1.4000000000000001,239,1.2000000000000002
2018,2,2,8,0,26.900000000000002,273,601,722,6,6.800000000000001,273,601,5,722,0.269,27.92,41.78,0.17,1012,1.4000000000000001,249,1.4000000000000001
2018,2,2,8,15,26.900000000000002,272,598,715,6,6.800000000000001,272,598,5,715,0.269,27.92,42.24,0.17,1012,1.4000000000000001,250,1.6
2018,2,2,8,30,27,270,593,704,6,6.800000000000001,270,593,5,704,0.27,27.76,43.01,0.17,1012,1.4000000000000001,252,1.8
2018,2,2,8,45,27,261,599,692,6,7.5,261,599,5,692,0.27,29.02,44.06,0.17,1012,1.4000000000000001,254,1.9000000000000001
2018,2,2,9,0,27.1,261,590,675,6,7.5,261,590,5,675,0.27,28.85,45.39,0.17,1012,1.4000000000000001,255,2.1
2018,2,2,9,15,27,257,578,651,6,7.5,257,578,5,651,0.27,29.02,46.97,0.17,1012,1.4000000000000001,255,2.3000000000000003
2018,2,2,9,30,26.900000000000002,251,564,623,6,7.4,251,564,5,623,0.27,29.16,48.77,0.17,1011,1.4000000000000001,255,2.4000000000000004
2018,2,2,9,45,26.8,238,564,595,6,8.1,238,564,5,595,0.27,30.71,50.76,0.17,1011,1.4000000000000001,255,2.6
2018,2,2,10,0,26.700000000000003,231,547,561,6,8.1,231,547,5,561,0.27,30.89,52.94,0.17,1011,1.3,255,2.8000000000000003
2018,2,2,10,15,26.5,223,524,522,6,8.1,223,524,5,522,0.27,31.25,55.27,0.17,1011,1.3,255,2.9000000000000004
2018,2,2,10,30,26.400000000000002,214,498,480,6,8.1,214,498,5,480,0.27,31.43,57.730000000000004,0.17,1011,1.3,255,3
2018,2,2,10,45,26.200000000000003,198,485,438,6,8.9,171,477,0,407,0.27,33.46,60.32,0.17,1011,1.3,255,3.1
2018,2,2,11,0,26,186,450,390,6,8.9,160,436,0,358,0.27,33.85,63.01,0.17,1011,1.3,255,3.3000000000000003
2018,2,2,11,15,25.6,173,410,341,6,8.9,147,397,0,309,0.27,34.69,65.79,0.17,1012,1.3,254,3.2
2018,2,2,11,30,25.3,158,364,291,6,8.9,132,352,0,260,0.27,35.32,68.64,0.17,1012,1.3,254,3.2
2018,2,2,11,45,24.900000000000002,138,328,241,6,10,116,301,0,211,0.27,39.08,71.57000000000001,0.17,1012,1.3,254,3.2
2018,2,2,12,0,24.5,118,268,190,6,10,99,245,0,164,0.269,40.02,74.56,0.17,1012,1.3,254,3.2
2018,2,2,12,15,24.1,96,201,139,6,10,96,201,5,139,0.27,40.980000000000004,77.60000000000001,0.17,1012,1.3,254,3.2
2018,2,2,12,30,23.700000000000003,72,130,93,6,10,72,130,5,93,0.27,41.980000000000004,80.68,0.17,1012,1.3,254,3.2
2018,2,2,12,45,23.200000000000003,44,67,51,6,11.5,44,67,5,51,0.27,47.86,83.78,0.17,1012,1.3,254,3.2
2018,2,2,13,0,22.8,16,14,17,6,11.5,16,14,5,17,0.27,49.03,86.87,0.17,1012,1.3,255,3.2
2018,2,2,13,15,22.6,0,0,0,6,11.600000000000001,0,0,0,0,0.27,49.67,89.79,0.17,1013,1.3,255,3.3000000000000003
2018,2,2,13,30,22.3,0,0,0,6,11.600000000000001,0,0,0,0,0.27,50.59,93.54,0.17,1013,1.3,256,3.3000000000000003
2018,2,2,13,45,22.1,0,0,0,6,13.200000000000001,0,0,0,0,0.27,56.910000000000004,96.81,0.17,1013,1.3,257,3.3000000000000003
2018,2,2,14,0,21.8,0,0,0,6,13.200000000000001,0,0,0,0,0.27,57.96,100.10000000000001,0.17,1013,1.2000000000000002,258,3.3000000000000003
2018,2,2,14,15,21.6,0,0,0,6,13.200000000000001,0,0,0,0,0.27,58.67,103.42,0.17,1013,1.2000000000000002,259,3.3000000000000003
2018,2,2,14,30,21.400000000000002,0,0,0,6,13.200000000000001,0,0,0,0,0.27,59.39,106.75,0.17,1013,1.2000000000000002,261,3.2
2018,2,2,14,45,21.200000000000003,0,0,0,3,14.200000000000001,0,0,0,0,0.27,64.34,110.09,0.17,1014,1.2000000000000002,263,3.2
2018,2,2,15,0,20.900000000000002,0,0,0,3,14.200000000000001,0,0,0,0,0.271,65.54,113.45,0.17,1014,1.2000000000000002,264,3.1
2018,2,2,15,15,20.8,0,0,0,3,14.200000000000001,0,0,0,0,0.271,65.94,116.82000000000001,0.17,1014,1.2000000000000002,267,3.1
2018,2,2,15,30,20.6,0,0,0,3,14.200000000000001,0,0,0,0,0.27,66.75,120.2,0.17,1014,1.2000000000000002,270,3.1
2018,2,2,15,45,20.400000000000002,0,0,0,0,14.700000000000001,0,0,0,0,0.27,69.62,123.59,0.17,1014,1.2000000000000002,273,3.1
2018,2,2,16,0,20.200000000000003,0,0,0,0,14.700000000000001,0,0,0,0,0.27,70.48,126.99000000000001,0.17,1014,1.2000000000000002,276,3.1
2018,2,2,16,15,20.1,0,0,0,0,14.700000000000001,0,0,0,0,0.27,70.91,130.39000000000001,0.17,1014,1.2000000000000002,279,3.1
2018,2,2,16,30,20,0,0,0,0,14.700000000000001,0,0,0,0,0.27,71.35000000000001,133.79,0.17,1014,1.2000000000000002,282,3.1
2018,2,2,16,45,19.900000000000002,0,0,0,0,14.8,0,0,0,0,0.27,72.38,137.19,0.17,1014,1.2000000000000002,286,3.1
2018,2,2,17,0,19.8,0,0,0,0,14.8,0,0,0,0,0.27,72.82000000000001,140.59,0.17,1014,1.1,289,3.1
2018,2,2,17,15,19.700000000000003,0,0,0,0,14.8,0,0,0,0,0.27,73.28,143.98,0.17,1014,1.1,292,3.1
2018,2,2,17,30,19.5,0,0,0,0,14.8,0,0,0,0,0.27,74.19,147.35,0.17,1014,1.1,294,3.1
2018,2,2,17,45,19.400000000000002,0,0,0,0,14.5,0,0,0,0,0.269,73.33,150.71,0.17,1014,1.1,297,3.1
2018,2,2,18,0,19.3,0,0,0,0,14.5,0,0,0,0,0.269,73.79,154.04,0.17,1014,1.1,300,3.1
2018,2,2,18,15,19.200000000000003,0,0,0,0,14.5,0,0,0,0,0.269,74.25,157.33,0.17,1014,1.1,304,3
2018,2,2,18,30,19.1,0,0,0,0,14.5,0,0,0,0,0.269,74.64,160.55,0.17,1013,1,308,3
2018,2,2,18,45,18.900000000000002,0,0,0,0,13.8,0,0,0,0,0.269,72.3,163.65,0.17,1013,1,312,2.9000000000000004
2018,2,2,19,0,18.8,0,0,0,0,13.8,0,0,0,0,0.269,72.75,166.56,0.17,1013,1,316,2.9000000000000004
2018,2,2,19,15,18.7,0,0,0,0,13.8,0,0,0,0,0.269,73.2,169.12,0.17,1013,1,322,2.9000000000000004
2018,2,2,19,30,18.5,0,0,0,0,13.8,0,0,0,0,0.269,74.12,171.03,0.17,1013,1,328,2.8000000000000003
2018,2,2,19,45,18.400000000000002,0,0,0,0,12.8,0,0,0,0,0.269,69.78,171.8,0.17,1013,0.9,333,2.8000000000000003
2018,2,2,20,0,18.2,0,0,0,0,12.8,0,0,0,0,0.269,70.66,171.14000000000001,0.17,1013,0.9,339,2.8000000000000003
2018,2,2,20,15,18.1,0,0,0,0,12.8,0,0,0,0,0.269,71.11,169.31,0.17,1013,0.9,344,2.8000000000000003
2018,2,2,20,30,17.900000000000002,0,0,0,0,12.8,0,0,0,0,0.269,71.93,166.79,0.17,1012,0.9,349,2.8000000000000003
2018,2,2,20,45,17.7,0,0,0,0,11.4,0,0,0,0,0.269,66.77,163.89000000000001,0.17,1012,0.8,354,2.8000000000000003
2018,2,2,21,0,17.6,0,0,0,0,11.4,0,0,0,0,0.269,67.19,160.8,0.17,1012,0.8,359,2.9000000000000004
2018,2,2,21,15,17.400000000000002,0,0,0,0,11.4,0,0,0,0,0.269,68.04,157.59,0.17,1012,0.8,272,2.9000000000000004
2018,2,2,21,30,17.3,0,0,0,0,11.4,0,0,0,0,0.269,68.47,154.31,0.17,1012,0.8,186,2.9000000000000004
2018,2,2,21,45,17.1,0,0,0,0,10.200000000000001,0,0,0,0,0.269,63.72,150.98,0.17,1012,0.8,99,3
2018,2,2,22,0,17,0,0,0,0,10.200000000000001,0,0,0,0,0.269,64.12,147.62,0.17,1012,0.8,13,3
2018,2,2,22,15,16.8,0,0,0,0,10.200000000000001,0,0,0,0,0.269,64.94,144.25,0.17,1012,0.8,16,3
2018,2,2,22,30,16.7,0,0,0,0,10.200000000000001,0,0,0,0,0.269,65.41,140.86,0.17,1013,0.7000000000000001,19,3.1
2018,2,2,22,45,16.6,0,0,0,0,9,0,0,0,0,0.269,60.82,137.46,0.17,1013,0.7000000000000001,22,3.1
2018,2,2,23,0,16.5,0,0,0,0,9,0,0,0,0,0.269,61.21,134.06,0.17,1013,0.7000000000000001,26,3.2
2018,2,2,23,15,16.5,0,0,0,0,9,0,0,0,0,0.269,61.21,130.65,0.17,1013,0.7000000000000001,26,3.2
2018,2,2,23,30,16.5,0,0,0,0,9,0,0,0,0,0.269,61.21,127.25,0.17,1013,0.7000000000000001,26,3.2
2018,2,2,23,45,16.5,0,0,0,0,9,0,0,0,0,0.269,61.21,123.85000000000001,0.17,1013,0.7000000000000001,26,3.2
2018,2,3,0,0,16.1,0,0,0,0,8,0,0,0,0,0.269,58.52,120.46000000000001,0.17,1013,0.7000000000000001,37,3.5
2018,2,3,0,15,16,0,0,0,0,8,0,0,0,0,0.269,58.9,117.08,0.17,1013,0.7000000000000001,38,3.6
2018,2,3,0,30,16,0,0,0,0,8,0,0,0,0,0.269,58.96,113.7,0.17,1014,0.7000000000000001,40,3.7
2018,2,3,0,45,15.9,0,0,0,0,6.800000000000001,0,0,0,0,0.27,54.57,110.34,0.17,1014,0.7000000000000001,42,3.8000000000000003
2018,2,3,1,0,15.8,0,0,0,0,6.800000000000001,0,0,0,0,0.27,54.92,106.99000000000001,0.17,1014,0.7000000000000001,43,3.9000000000000004
2018,2,3,1,15,15.9,0,0,0,0,6.800000000000001,0,0,0,0,0.27,54.57,103.65,0.17,1014,0.7000000000000001,44,4.1000000000000005
2018,2,3,1,30,16,0,0,0,0,6.800000000000001,0,0,0,0,0.269,54.27,100.33,0.17,1015,0.7000000000000001,45,4.2
2018,2,3,1,45,16.1,0,0,0,0,5.1000000000000005,0,0,0,0,0.269,48.06,97.03,0.17,1015,0.7000000000000001,46,4.4
2018,2,3,2,0,16.2,0,0,0,0,5.1000000000000005,0,0,0,0,0.269,47.76,93.76,0.17,1015,0.7000000000000001,47,4.5
2018,2,3,2,15,16.7,0,0,0,0,5.1000000000000005,0,0,0,0,0.269,46.27,89.96000000000001,0.17,1015,0.7000000000000001,48,4.6000000000000005
2018,2,3,2,30,17.2,19,39,21,0,5.1000000000000005,19,39,0,21,0.269,44.83,87.05,0.17,1015,0.7000000000000001,49,4.800000000000001
2018,2,3,2,45,17.6,44,130,57,0,3.1,44,130,0,57,0.269,38.1,83.96000000000001,0.17,1016,0.7000000000000001,50,4.9
2018,2,3,3,0,18.1,66,236,104,0,3.1,66,236,0,104,0.269,36.92,80.85000000000001,0.17,1016,0.7000000000000001,51,5
2018,2,3,3,15,18.8,85,330,155,0,3.1,85,330,0,155,0.269,35.35,77.76,0.17,1016,0.7000000000000001,52,5
2018,2,3,3,30,19.400000000000002,101,409,209,0,3.2,101,409,0,209,0.269,34.05,74.72,0.17,1016,0.7000000000000001,54,5.1000000000000005
2018,2,3,3,45,20.1,116,466,262,0,1.2000000000000002,116,466,0,262,0.269,28.41,71.72,0.17,1016,0.7000000000000001,55,5.1000000000000005
2018,2,3,4,0,20.700000000000003,128,522,317,0,1.2000000000000002,128,522,0,317,0.269,27.38,68.77,0.17,1016,0.7000000000000001,56,5.2
2018,2,3,4,15,21.400000000000002,138,569,370,0,1.2000000000000002,138,569,0,370,0.269,26.23,65.9,0.17,1016,0.7000000000000001,58,5
2018,2,3,4,30,22,147,610,422,0,1.2000000000000002,147,610,0,422,0.27,25.29,63.1,0.17,1016,0.7000000000000001,60,4.9
2018,2,3,4,45,22.700000000000003,157,636,471,0,0.5,157,636,0,471,0.27,23.02,60.39,0.17,1016,0.7000000000000001,62,4.7
2018,2,3,5,0,23.3,164,666,518,0,0.5,164,666,0,518,0.27,22.2,57.79,0.17,1016,0.7000000000000001,64,4.6000000000000005
2018,2,3,5,15,23.8,170,691,563,0,0.5,170,691,0,563,0.269,21.55,55.300000000000004,0.17,1016,0.7000000000000001,67,4.2
2018,2,3,5,30,24.3,175,712,604,0,0.5,175,712,0,604,0.269,20.91,52.95,0.17,1016,0.7000000000000001,70,3.9000000000000004
2018,2,3,5,45,24.8,226,618,616,0,1,226,618,0,616,0.269,21.04,50.75,0.17,1016,0.7000000000000001,73,3.5
2018,2,3,6,0,25.3,231,635,650,0,1,231,635,0,650,0.269,20.42,48.72,0.17,1016,0.7000000000000001,76,3.2
2018,2,3,6,15,25.6,236,649,679,0,1,236,649,0,679,0.269,20.04,46.89,0.17,1015,0.7000000000000001,78,2.9000000000000004
2018,2,3,6,30,25.900000000000002,240,661,705,0,1,240,661,0,705,0.269,19.69,45.28,0.17,1015,0.7000000000000001,80,2.6
2018,2,3,6,45,26.200000000000003,250,655,722,0,1.7000000000000002,250,655,0,722,0.269,20.37,43.92,0.17,1015,0.7000000000000001,82,2.3000000000000003
2018,2,3,7,0,26.5,253,662,738,0,1.7000000000000002,253,662,0,738,0.269,20.01,42.82,0.17,1015,0.7000000000000001,84,2
2018,2,3,7,15,26.700000000000003,254,667,750,0,1.7000000000000002,254,667,0,750,0.269,19.76,42.02,0.17,1014,0.7000000000000001,85,1.8
2018,2,3,7,30,26.8,256,670,757,0,1.7000000000000002,256,670,0,757,0.268,19.64,41.52,0.17,1014,0.7000000000000001,86,1.6
2018,2,3,7,45,27,261,662,757,0,3.1,261,662,0,757,0.268,21.45,41.34,0.17,1014,0.7000000000000001,87,1.4000000000000001
2018,2,3,8,0,27.1,257,661,752,0,3.1,257,661,0,752,0.268,21.330000000000002,41.480000000000004,0.17,1014,0.7000000000000001,89,1.3
2018,2,3,8,15,27.200000000000003,256,658,745,0,3.1,256,658,0,745,0.268,21.18,41.95,0.17,1013,0.7000000000000001,88,1.2000000000000002
2018,2,3,8,30,27.3,254,653,734,0,3.1,254,653,0,734,0.268,21.06,42.72,0.17,1013,0.7000000000000001,88,1.1
2018,2,3,8,45,27.400000000000002,250,649,719,0,4,250,649,0,719,0.268,22.3,43.78,0.17,1013,0.7000000000000001,88,1
2018,2,3,9,0,27.5,247,640,699,0,4,247,640,0,699,0.268,22.17,45.11,0.17,1013,0.7000000000000001,87,1
2018,2,3,9,15,27.400000000000002,243,628,674,0,4,243,628,0,674,0.268,22.3,46.7,0.17,1013,0.7000000000000001,87,1
2018,2,3,9,30,27.400000000000002,238,614,645,0,4,238,614,0,645,0.268,22.3,48.5,0.17,1013,0.7000000000000001,87,1
2018,2,3,9,45,27.400000000000002,235,591,611,0,3.2,235,591,0,611,0.268,21.04,50.51,0.17,1013,0.7000000000000001,87,1
2018,2,3,10,0,27.400000000000002,228,571,575,0,3.2,228,571,0,575,0.268,21.04,52.69,0.17,1013,0.7000000000000001,87,1
2018,2,3,10,15,27.3,220,548,535,0,3.2,220,548,0,535,0.268,21.16,55.03,0.17,1013,0.7000000000000001,88,1
2018,2,3,10,30,27.200000000000003,211,521,491,0,3.2,211,521,0,491,0.267,21.28,57.51,0.17,1013,0.7000000000000001,89,1
2018,2,3,10,45,27.1,203,485,444,0,3.4000000000000004,203,485,0,444,0.267,21.830000000000002,60.1,0.17,1013,0.7000000000000001,90,1
2018,2,3,11,0,26.900000000000002,190,446,394,0,3.4000000000000004,190,446,0,394,0.267,22.09,62.800000000000004,0.17,1013,0.8,90,1
2018,2,3,11,15,26.3,176,406,344,0,3.4000000000000004,176,406,0,344,0.267,22.88,65.58,0.17,1013,0.8,94,0.9
2018,2,3,11,30,25.700000000000003,160,360,292,0,3.4000000000000004,160,360,0,292,0.267,23.7,68.45,0.17,1013,0.8,98,0.7000000000000001
2018,2,3,11,45,25.200000000000003,143,303,240,0,4.6000000000000005,143,303,0,240,0.267,26.43,71.39,0.17,1013,0.8,102,0.6000000000000001
2018,2,3,12,0,24.6,122,245,188,0,4.6000000000000005,122,245,0,188,0.266,27.39,74.38,0.17,1013,0.8,106,0.5
2018,2,3,12,15,24.1,97,181,137,0,4.6000000000000005,97,181,0,137,0.266,28.22,77.43,0.17,1013,0.8,105,0.4
2018,2,3,12,30,23.6,70,114,89,0,4.6000000000000005,70,114,0,89,0.266,29.080000000000002,80.51,0.17,1013,0.8,103,0.4
2018,2,3,12,45,23.200000000000003,40,50,46,0,3.5,40,50,0,46,0.266,27.59,83.62,0.17,1013,0.8,101,0.4
2018,2,3,13,0,22.700000000000003,13,9,14,0,3.5,13,9,0,14,0.266,28.44,86.72,0.17,1013,0.8,99,0.4
2018,2,3,13,15,22.5,0,0,0,0,3.5,0,0,0,0,0.266,28.810000000000002,89.66,0.17,1014,0.8,88,0.5
2018,2,3,13,30,22.200000000000003,0,0,0,0,3.5,0,0,0,0,0.265,29.34,93.4,0.17,1014,0.8,78,0.5
2018,2,3,13,45,22,0,0,0,0,2.3000000000000003,0,0,0,0,0.265,27.36,96.67,0.17,1014,0.8,67,0.6000000000000001
2018,2,3,14,0,21.8,0,0,0,0,2.3000000000000003,0,0,0,0,0.265,27.69,99.97,0.17,1014,0.8,56,0.6000000000000001
2018,2,3,14,15,21.6,0,0,0,0,2.3000000000000003,0,0,0,0,0.265,28.03,103.28,0.17,1014,0.8,48,0.7000000000000001
2018,2,3,14,30,21.400000000000002,0,0,0,0,2.3000000000000003,0,0,0,0,0.265,28.38,106.61,0.17,1014,0.8,40,0.8
2018,2,3,14,45,21.3,0,0,0,0,1.7000000000000002,0,0,0,0,0.265,27.23,109.96000000000001,0.17,1015,0.8,33,0.9
2018,2,3,15,0,21.1,0,0,0,0,1.7000000000000002,0,0,0,0,0.265,27.560000000000002,113.33,0.17,1015,0.8,25,1
